epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,141.344,0.8074,0.71467,0.85881,0.93256,0.81202,0.86931,0.55214,1.12736,0.61893,1.00577,0.00111882,0.00111882,0.00111882
55,143.748,0.94786,0.61102,0.92658,0.93256,0.81202,0.86931,0.55214,1.12736,0.61893,1.00577,0.00111635,0.00111635,0.00111635
56,146.246,0.90777,0.58611,0.94579,0.92511,0.83188,0.88158,0.5572,1.12782,0.66332,1.01941,0.00111388,0.00111388,0.00111388
57,148.633,0.87689,0.58697,0.92149,0.92511,0.83188,0.88158,0.5572,1.12782,0.66332,1.01941,0.0011114,0.0011114,0.0011114
58,151.049,0.8761,0.60096,0.95402,0.94245,0.81473,0.897,0.571,1.1287,0.6274,1.02304,0.00110892,0.00110892,0.00110892
59,153.517,0.8994,0.57461,0.93191,0.9222,0.81887,0.88237,0.57013,1.15587,0.63499,1.02607,0.00110645,0.00110645,0.00110645
60,155.951,0.92495,0.59677,0.94299,0.9222,0.81887,0.88237,0.57013,1.15587,0.63499,1.02607,0.00110397,0.00110397,0.00110397
61,158.421,0.96378,0.6179,0.98701,0.93114,0.82468,0.90111,0.58151,1.13004,0.60797,1.00208,0.0011015,0.0011015,0.0011015
62,160.88,0.88284,0.53572,0.91793,0.94676,0.84134,0.90569,0.59026,1.10016,0.60037,0.9921,0.00109903,0.00109903,0.00109903
63,163.422,0.9164,0.56445,0.92486,0.94676,0.84134,0.90569,0.59026,1.10016,0.60037,0.9921,0.00109655,0.00109655,0.00109655
64,165.828,0.91549,0.55895,0.93446,0.92721,0.83064,0.90199,0.59028,1.08269,0.60142,0.9971,0.00109408,0.00109408,0.00109408
65,168.2,0.85874,0.5288,0.91978,0.92721,0.83064,0.90199,0.59028,1.08269,0.60142,0.9971,0.0010916,0.0010916,0.0010916
66,170.625,0.89655,0.54867,0.91155,0.93169,0.83312,0.89917,0.58635,1.07541,0.59869,1.00849,0.00108913,0.00108913,0.00108913
67,173.081,0.83427,0.52456,0.91776,0.94794,0.84103,0.91219,0.57791,1.0755,0.60851,0.98432,0.00108665,0.00108665,0.00108665
68,175.519,0.90478,0.61361,0.96238,0.94794,0.84103,0.91219,0.57791,1.0755,0.60851,0.98432,0.00108417,0.00108417,0.00108417
69,178.029,0.8961,0.54854,0.89773,0.96851,0.81491,0.89534,0.58486,1.05347,0.6081,0.96781,0.0010817,0.0010817,0.0010817
70,180.471,0.88495,0.58287,0.99625,0.96851,0.81491,0.89534,0.58486,1.05347,0.6081,0.96781,0.00107923,0.00107923,0.00107923
71,182.852,0.84695,0.52534,0.90296,0.94866,0.82409,0.91036,0.59729,1.04771,0.5875,0.97687,0.00107675,0.00107675,0.00107675
72,185.285,1.10599,0.65883,1.17371,0.93366,0.84138,0.90987,0.58854,1.06969,0.58429,0.98138,0.00107427,0.00107427,0.00107427
73,187.667,0.84502,0.523,0.92277,0.93366,0.84138,0.90987,0.58854,1.06969,0.58429,0.98138,0.0010718,0.0010718,0.0010718
74,190.11,0.78608,0.48985,0.91732,0.94393,0.83916,0.90923,0.5945,1.03561,0.57962,0.97198,0.00106933,0.00106933,0.00106933
75,192.54,0.84461,0.51867,0.91336,0.93688,0.86607,0.9006,0.59773,1.0631,0.57442,0.98671,0.00106685,0.00106685,0.00106685
76,194.927,0.85635,0.53124,0.931,0.93688,0.86607,0.9006,0.59773,1.0631,0.57442,0.98671,0.00106437,0.00106437,0.00106437
77,197.308,0.81878,0.5181,0.91912,0.9272,0.85365,0.89693,0.59654,1.07979,0.58466,0.98823,0.0010619,0.0010619,0.0010619
78,199.654,0.80113,0.51859,0.93475,0.9272,0.85365,0.89693,0.59654,1.07979,0.58466,0.98823,0.00105942,0.00105942,0.00105942
